"Open Time ET","Side","Qty Open","Symbol","Descrip","Avg Price Open","Qty Closed","Closed Time ET","Avg Price Closed","DD as %","DD $","DD Time ET","DD Quant","DD Worst Price","Trade P/L"
"2018-07-19 08:56:02","SHORT","20","USD/CAD","USD/CAD","1.3263","20","2018-07-19 09:33:12","1.3243","-0.08","-83.05","2018-07-19 08:59:00","-20","1.3268","304.00"
"2018-07-18 09:47:15","SHORT","20","NZD/CAD","NZD/CAD","0.8973","20","2018-07-18 15:00:26","0.8956","-0.05","-58.32","2018-07-18 10:42:00","-20","0.8977","259.00"
"2018-07-17 12:51:29","SHORT","20","USD/CAD","USD/CAD","1.3215","20","2018-07-17 13:54:45","1.3195","-0.02","-25.77","2018-07-17 12:53:00","-20","1.3217","299.00"
"2018-07-16 23:43:52","SHORT","20","CAD/JPY","CAD/JPY","85.6530","20","2018-07-17 11:40:58","85.4490","-0.06","-65.61","2018-07-17 01:32:00","-20","85.6900","362.00"
"2018-07-12 08:49:11","SHORT","10","USD/CHF","USD/CHF","0.9984","10","2018-07-16 10:05:34","0.9964","-0.81","-844.11","2018-07-13 08:00:00","-10","1.0068","202.00"
"2018-07-11 08:55:35","SHORT","20","EUR/AUD","EUR/AUD","1.5868","20","2018-07-11 10:04:45","1.5848","-0.20","-208.97","2018-07-11 09:02:00","-20","1.5882","301.00"
"2018-07-06 11:40:44","SHORT","18","CAD/JPY","CAD/JPY","84.4160","18","2018-07-10 21:06:20","84.2170","-0.79","-828.72","2018-07-10 16:51:00","-18","84.9270","323.00"
"2018-07-10 14:56:09","SHORT","18","NZD/JPY","NZD/JPY","76.1200","18","2018-07-10 17:25:12","75.8308","-0.02","-19.46","2018-07-10 16:35:00","-18","76.1320","469.00"
"2018-07-04 10:34:59","SHORT","10","GBP/CHF","GBP/CHF","1.3126","10","2018-07-09 11:46:16","1.3124","-0.73","-766.11","2018-07-09 09:33:00","-10","1.3202","20.00"
"2018-07-05 10:36:06","SHORT","18","CAD/CHF","CAD/CHF","0.7565","18","2018-07-06 08:36:34","0.7545","-0.20","-210.99","2018-07-06 08:31:00","-18","0.7577","364.00"
"2018-07-05 08:51:30","SHORT","18","EUR/JPY","EUR/JPY","129.5410","18","2018-07-05 09:36:59","129.3400","-0.04","-40.68","2018-07-05 08:54:00","-18","129.5660","327.00"
"2018-06-14 20:48:46","SHORT","18","USD/CAD","USD/CAD","1.3123","18","2018-07-03 21:22:21","1.3123","-3.51","-3607.51","2018-06-27 15:19:00","-18","1.3386","0.00"
"2018-07-02 09:14:15","SHORT","18","USD/CHF","USD/CHF","0.9960","18","2018-07-02 16:10:25","0.9939","-0.10","-106.87","2018-07-02 10:30:00","-18","0.9966","374.00"
"2018-06-29 11:11:34","SHORT","18","CHF/JPY","CHF/JPY","111.5958","18","2018-07-02 09:01:15","111.3460","-0.59","-623.65","2018-07-01 22:27:00","-18","111.9800","405.00"
"2018-06-29 15:03:45","SHORT","18","USD/JPY","USD/JPY","110.9157","18","2018-06-29 16:02:57","110.6770","-0.01","-13.47","2018-06-29 15:05:00","-18","110.9240","388.00"
"2018-06-28 11:31:46","SHORT","18","CAD/CHF","CAD/CHF","0.7534","18","2018-06-28 14:39:48","0.7515","-0.01","-12.63","2018-06-28 11:33:00","-18","0.7535","354.00"
"2018-06-28 02:32:43","SHORT","18","USD/CHF","USD/CHF","0.9985","18","2018-06-28 10:06:44","0.9964","-0.14","-144.34","2018-06-28 03:12:00","-18","0.9992","372.00"
"2018-06-25 09:30:07","SHORT","20","EUR/AUD","EUR/AUD","1.5753","20","2018-06-27 07:45:29","1.5733","-1.08","-1083.17","2018-06-26 21:48:00","-20","1.5826","305.00"
"2018-06-22 09:00:41","SHORT","18","AUD/NZD","AUD/NZD","1.0774","18","2018-06-22 14:59:25","1.0754","-0.08","-78.44","2018-06-22 09:17:00","-18","1.0780","249.00"
"2018-06-14 08:52:34","SHORT","20","USD/CHF","USD/CHF","0.9894","20","2018-06-22 03:00:07","0.9895","-1.85","-1946.08","2018-06-18 03:18:00","-20","0.9990","-24.00"
"2018-06-21 10:57:34","SHORT","18","GBP/AUD","GBP/AUD","1.7966","18","2018-06-21 13:10:36","1.7947","-0.19","-187.44","2018-06-21 11:27:00","-18","1.7980","253.00"
"2018-06-20 22:55:47","SHORT","18","AUD/NZD","AUD/NZD","1.0768","18","2018-06-21 08:56:09","1.0748","-0.08","-85.04","2018-06-21 04:36:00","-18","1.0775","252.00"
"2018-06-13 11:48:46","SHORT","18","CAD/JPY","CAD/JPY","85.1460","18","2018-06-13 14:32:40","84.9507","-0.08","-86.11","2018-06-13 12:10:00","-18","85.1990","317.00"
"2018-06-13 09:40:44","SHORT","18","NZD/CHF","NZD/CHF","0.6943","18","2018-06-13 14:10:17","0.6923","-0.03","-27.32","2018-06-13 13:59:00","-18","0.6944","364.00"
"2018-06-13 02:55:23","SHORT","18","USD/CAD","USD/CAD","1.3037","18","2018-06-13 08:23:11","1.3015","-0.13","-132.78","2018-06-13 04:27:00","-18","1.3047","304.00"
"2018-06-12 15:34:17","SHORT","18","GBP/AUD","GBP/AUD","1.7661","18","2018-06-13 03:00:12","1.7641","-0.25","-260.79","2018-06-12 23:23:00","-18","1.7680","273.00"
"2018-06-12 11:59:43","SHORT","18","GBP/JPY","GBP/JPY","147.8981","18","2018-06-12 12:57:58","147.7040","-0.12","-122.24","2018-06-12 12:35:00","-18","147.9730","317.00"
"2018-06-11 12:16:46","SHORT","18","EUR/JPY","EUR/JPY","129.7200","18","2018-06-11 22:16:35","129.5200","-0.46","-478.72","2018-06-11 19:53:00","-18","130.0130","327.00"
"2018-06-11 09:42:22","SHORT","18","NZD/CHF","NZD/CHF","0.6946","18","2018-06-11 11:23:27","0.6931","-0.02","-17.36","2018-06-11 09:46:00","-18","0.6947","270.00"
"2018-04-18 12:03:04","SHORT","18","USD/CHF","USD/CHF","0.9829","18","2018-06-07 03:23:52","0.9830","-4.49","-4157.67","2018-05-09 19:52:00","-18","1.0056","-4.00"
"2018-06-04 10:30:02","SHORT","18","NZD/CAD","NZD/CAD","0.9104","18","2018-06-06 08:00:11","0.9080","-0.61","-632.67","2018-06-05 10:07:00","-18","0.9149","335.00"
"2018-06-05 09:40:46","SHORT","18","AUD/CAD","AUD/CAD","0.9897","18","2018-06-05 14:55:22","0.9877","-0.37","-389.99","2018-06-05 10:12:00","-18","0.9925","273.00"
"2018-06-04 09:27:09","SHORT","18","AUD/CHF","AUD/CHF","0.7540","18","2018-06-05 08:20:48","0.7510","-0.44","-461.51","2018-06-04 15:00:00","-18","0.7565","540.00"
"2018-06-04 18:32:23","SHORT","18","CAD/JPY","CAD/JPY","84.9500","18","2018-06-05 06:00:20","84.7490","-0.27","-282.07","2018-06-04 20:01:00","-18","85.1220","330.00"
"2018-06-01 08:43:26","SHORT","25","USD/JPY","USD/JPY","109.6200","25","2018-06-01 14:30:18","109.4400","-0.25","-258.13","2018-06-01 10:00:00","-25","109.7330","411.00"
"2018-05-31 13:08:35","SHORT","15","CHF/JPY","CHF/JPY","110.5200","15","2018-05-31 13:56:34","110.3190","-0.07","-70.39","2018-05-31 13:31:00","-15","110.5710","277.00"
"2018-05-30 11:31:59","SHORT","15","NZD/CHF","NZD/CHF","0.6915","15","2018-05-30 21:01:21","0.6895","-0.19","-200.32","2018-05-30 11:34:00","-15","0.6928","304.00"
"2018-05-30 11:32:13","SHORT","15","CAD/CHF","CAD/CHF","0.7701","15","2018-05-30 14:13:54","0.7682","-0.13","-134.92","2018-05-30 11:53:00","-15","0.7710","291.00"
"2018-05-28 10:06:00","SHORT","10","GBP/CAD","GBP/CAD","1.7289","10","2018-05-29 13:55:25","1.7246","-0.32","-333.22","2018-05-28 12:11:00","-10","1.7332","332.00"
"2018-04-10 16:09:08","SHORT","20","CAD/CHF","CAD/CHF","0.7625","20","2018-05-25 16:57:08","0.7625","-5.28","-4897.92","2018-05-11 02:38:00","-20","0.7867","2.00"
"2018-05-24 14:40:51","SHORT","10","AUD/NZD","AUD/NZD","1.0932","10","2018-05-25 10:59:06","1.0913","-0.20","-204.18","2018-05-25 07:11:00","-10","1.0961","134.00"
"2018-05-24 09:45:44","SHORT","10","USD/CAD","USD/CAD","1.2914","10","2018-05-24 13:03:26","1.2884","-0.05","-50.42","2018-05-24 09:47:00","-10","1.2920","235.00"
"2018-05-23 09:20:11","SHORT","10","AUD/NZD","AUD/NZD","1.0939","10","2018-05-23 09:55:33","1.0920","-0.01","-12.43","2018-05-23 09:22:00","-10","1.0941","135.00"
"2018-05-09 10:17:07","SHORT","15","CAD/JPY","CAD/JPY","85.6173","15","2018-05-23 03:55:43","85.4160","-2.13","-2027.36","2018-05-22 04:01:00","-15","87.1040","275.00"
"2018-05-15 15:01:43","SHORT","15","USD/JPY","USD/JPY","110.5283","15","2018-05-22 23:01:34","110.4550","-1.23","-1179.20","2018-05-21 03:04:00","-15","111.3970","100.00"
"2018-05-22 14:48:18","SHORT","10","AUD/NZD","AUD/NZD","1.0936","10","2018-05-22 21:20:19","1.0918","-0.04","-39.41","2018-05-22 19:05:00","-10","1.0942","124.00"
"2018-05-21 08:45:09","SHORT","15","AUD/CHF","AUD/CHF","0.7533","15","2018-05-22 15:06:04","0.7523","-0.80","-757.15","2018-05-22 03:03:00","-15","0.7583","156.00"
"2018-05-18 10:40:04","SHORT","10","NZD/CAD","NZD/CAD","0.8914","10","2018-05-20 19:04:31","0.8896","-0.09","-88.51","2018-05-20 18:01:00","-10","0.8925","141.00"
"2018-05-16 13:54:05","SHORT","10","AUD/NZD","AUD/NZD","1.0892","10","2018-05-18 07:14:00","1.0873","-0.34","-329.04","2018-05-17 02:58:00","-10","1.0940","131.00"
"2018-04-03 11:15:38","SHORT","10","GBP/CHF","GBP/CHF","1.3478","10","2018-05-16 03:25:29","1.3477","-4.65","-3786.39","2018-04-18 03:09:00","-10","1.3856","5.00"
"2018-05-14 10:54:49","SHORT","10","AUD/NZD","AUD/NZD","1.0892","10","2018-05-15 08:20:11","1.0863","-0.07","-61.44","2018-05-14 21:16:00","-10","1.0901","200.00"
"2018-05-09 08:42:27","SHORT","10","GBP/AUD","GBP/AUD","1.8224","10","2018-05-09 10:26:03","1.8179","-0.11","-98.58","2018-05-09 09:19:00","-10","1.8237","335.00"
"2018-05-07 15:12:01","SHORT","10","NZD/CAD","NZD/CAD","0.9039","10","2018-05-08 17:00:32","0.9025","-0.37","-337.37","2018-05-08 04:04:00","-10","0.9083","110.00"
"2018-05-08 10:46:59","SHORT","10","USD/CAD","USD/CAD","1.2970","10","2018-05-08 12:13:43","1.2950","-0.23","-212.39","2018-05-08 11:11:00","-10","1.2998","155.00"
"2018-05-03 10:49:25","SHORT","10","EUR/GBP","EUR/GBP","0.8829","10","2018-05-07 03:13:16","0.8809","-0.19","-178.84","2018-05-04 16:59:00","-10","0.8842","271.00"
"2018-05-01 14:31:37","SHORT","10","CAD/JPY","CAD/JPY","85.4120","10","2018-05-03 07:35:38","85.2130","-0.33","-298.50","2018-05-02 03:28:00","-10","85.7380","182.00"
"2018-05-01 14:46:55","SHORT","10","USD/JPY","USD/JPY","109.7800","10","2018-05-03 05:26:21","109.4790","-0.26","-233.74","2018-05-02 11:03:00","-10","110.0360","275.00"
"2018-01-19 16:15:24","SHORT","15","GBP/CAD","GBP/CAD","1.7523","15","2018-05-01 11:37:11","1.7524","-11.23","-8166.87","2018-03-26 10:53:00","-10","1.8381","-14.00"
"2018-04-30 22:14:09","SHORT","10","AUD/NZD","AUD/NZD","1.0715","10","2018-05-01 09:48:47","1.0698","-0.04","-38.43","2018-05-01 00:42:00","-10","1.0721","120.00"
"2018-04-27 12:57:09","SHORT","10","EUR/GBP","EUR/GBP","0.8790","10","2018-04-30 10:30:47","0.8771","-0.58","-515.91","2018-04-30 06:00:00","-10","0.8827","259.00"
"2018-04-24 09:47:02","SHORT","10","EUR/AUD","EUR/AUD","1.6060","10","2018-04-26 10:16:33","1.6031","-0.74","-613.11","2018-04-25 02:54:00","-10","1.6141","216.00"
"2018-04-25 14:50:42","SHORT","10","CAD/JPY","CAD/JPY","85.0900","10","2018-04-26 10:09:21","84.8900","-0.24","-202.34","2018-04-25 21:12:00","-10","85.3110","183.00"
"2018-04-25 08:39:50","SHORT","5","GBP/AUD","GBP/AUD","1.8439","5","2018-04-25 16:11:35","1.8401","-0.05","-41.24","2018-04-25 11:27:00","-5","1.8450","145.00"
"2018-03-30 08:19:15","SHORT","20","NZD/CHF","NZD/CHF","0.6971","20","2018-04-23 21:33:20","0.6970","-3.65","-3071.69","2018-04-13 02:49:00","-20","0.7121","21.00"
"2018-04-09 14:22:32","SHORT","15","NZD/USD","NZD/USD","0.7326","15","2018-04-18 22:41:22","0.7313","-0.92","-769.00","2018-04-13 04:24:00","-10","0.7395","182.00"
"2018-02-01 08:38:22","SHORT","26","EUR/AUD","EUR/AUD","1.5869","26","2018-04-12 10:46:49","1.5877","-7.94","-5703.32","2018-03-28 04:43:00","-18","1.6192","-166.00"
"2018-02-05 09:49:48","SHORT","18","USD/CAD","USD/CAD","1.2690","18","2018-04-09 12:06:28","1.2690","-7.94","-5631.10","2018-03-19 04:19:00","-15","1.3125","1.00"
"2018-03-28 14:18:48","SHORT","10","USD/CHF","USD/CHF","0.9568","10","2018-03-30 02:27:15","0.9532","-0.21","-162.65","2018-03-29 06:06:00","-10","0.9584","378.00"
"2018-03-22 16:54:07","SHORT","8","GBP/AUD","GBP/AUD","1.8345","8","2018-03-29 08:31:19","1.8327","-1.39","-1003.35","2018-03-28 05:24:00","-8","1.8509","110.00"
"2018-03-27 10:00:31","SHORT","8","NZD/JPY","NZD/JPY","76.9100","8","2018-03-27 15:31:25","76.5110","-0.14","-109.27","2018-03-27 11:59:00","-8","77.0540","303.00"
"2018-03-23 08:40:59","SHORT","7","CAD/CHF","CAD/CHF","0.7385","7","2018-03-23 11:35:09","0.7368","-0.12","-97.59","2018-03-23 09:35:00","-7","0.7398","125.00"
"2018-03-19 15:07:41","SHORT","11","GBP/CHF","GBP/CHF","1.3374","11","2018-03-22 11:42:49","1.3344","-1.36","-1061.46","2018-03-22 08:01:00","-11","1.3466","349.00"
"2018-03-20 14:53:28","SHORT","5","USD/CHF","USD/CHF","0.9551","5","2018-03-21 14:59:12","0.9505","-0.14","-97.85","2018-03-20 16:14:00","-5","0.9569","241.00"
"2018-03-21 08:45:57","SHORT","5","GBP/AUD","GBP/AUD","1.8285","5","2018-03-21 14:18:15","1.8195","-0.10","-74.91","2018-03-21 09:18:00","-5","1.8304","349.00"
"2018-03-02 10:42:00","SHORT","13","AUD/CAD","AUD/CAD","1.0028","13","2018-03-20 14:09:22","1.0053","-2.85","-2140.71","2018-03-14 08:35:00","-13","1.0243","-252.00"
"2018-03-14 09:08:37","SHORT","6","AUD/USD","AUD/USD","0.7906","6","2018-03-15 05:04:31","0.7860","-0.02","-16.80","2018-03-14 09:14:00","-6","0.7909","278.00"
"2018-03-13 08:45:39","SHORT","10","AUD/USD","AUD/USD","0.7890","10","2018-03-13 18:57:33","0.7855","-0.10","-77.00","2018-03-13 10:06:00","-10","0.7898","350.00"
"2018-03-08 11:27:36","SHORT","8","USD/CHF","USD/CHF","0.9490","8","2018-03-12 14:58:32","0.9465","-0.48","-377.02","2018-03-08 20:36:00","-8","0.9535","215.00"
"2018-03-01 12:07:45","SHORT","10","EUR/GBP","EUR/GBP","0.8884","10","2018-03-09 09:36:32","0.8883","-1.57","-1161.28","2018-03-07 05:51:00","-10","0.8968","14.00"
"2018-02-27 10:45:08","SHORT","10","USD/CHF","USD/CHF","0.9408","10","2018-03-02 08:17:10","0.9350","-1.06","-881.33","2018-03-01 10:25:00","-10","0.9490","622.00"
"2018-03-01 10:27:23","SHORT","10","NZD/CHF","NZD/CHF","0.6861","10","2018-03-01 12:57:09","0.6844","-0.10","-79.24","2018-03-01 10:59:00","-10","0.6868","180.00"
"2018-01-12 09:17:41","SHORT","8","EUR/USD","EUR/USD","1.2169","8","2018-03-01 07:47:18","1.2168","-3.99","-3093.80","2018-02-15 23:54:00","-8","1.2556","9.00"
"2018-02-26 18:55:32","SHORT","10","AUD/NZD","AUD/NZD","1.0768","10","2018-02-28 16:45:26","1.0765","-0.52","-422.65","2018-02-28 05:34:00","-10","1.0827","22.00"
"2017-04-17 12:53:46","SHORT","26","CHF/JPY","CHF/JPY","112.9629","26","2018-02-28 11:13:10","112.9720","-19.44","-13643.90","2018-02-02 13:40:00","-26","118.5580","-22.00"
"2018-02-23 08:59:37","SHORT","6","GBP/AUD","GBP/AUD","1.7879","6","2018-02-23 16:06:04","1.7831","-0.19","-154.65","2018-02-23 10:20:00","-6","1.7912","224.00"
"2018-02-22 10:12:17","SHORT","8","NZD/CAD","NZD/CAD","0.9342","8","2018-02-22 21:23:07","0.9290","-0.05","-35.87","2018-02-22 10:21:00","-8","0.9347","324.00"
"2018-02-21 09:00:51","SHORT","10","USD/CHF","USD/CHF","0.9372","10","2018-02-22 09:14:01","0.9349","-0.49","-395.09","2018-02-22 02:15:00","-10","0.9409","251.00"
"2018-02-21 12:53:27","SHORT","5","GBP/AUD","GBP/AUD","1.7806","5","2018-02-22 08:22:25","1.7765","-0.21","-168.69","2018-02-21 20:53:00","-5","1.7849","160.00"
"2018-02-09 08:30:02","SHORT","8","AUD/CAD","AUD/CAD","0.9883","8","2018-02-09 08:43:08","0.9851","-0.06","-48.27","2018-02-09 08:32:00","-8","0.9891","203.00"
"2018-02-08 08:18:50","SHORT","4","GBP/AUD","GBP/AUD","1.7939","4","2018-02-08 11:33:51","1.7895","-0.25","-190.93","2018-02-08 10:50:00","-4","1.8000","135.00"
"2018-02-07 10:56:21","SHORT","10","USD/CHF","USD/CHF","0.9448","10","2018-02-08 08:19:13","0.9425","-0.29","-233.48","2018-02-08 04:43:00","-10","0.9470","244.00"
"2017-12-27 21:21:11","SHORT","14","AUD/USD","AUD/USD","0.7875","14","2018-02-05 18:38:49","0.7875","-4.95","-3652.80","2018-01-26 14:12:00","-14","0.8136","-4.00"
"2017-06-12 15:06:57","SHORT","19","CAD/CHF","CAD/CHF","0.7448","19","2018-02-05 16:29:37","0.7452","-12.09","-9490.87","2018-01-09 08:42:00","-19","0.7913","-90.00"
"2018-01-31 08:42:34","SHORT","8","NZD/USD","NZD/USD","0.7415","8","2018-01-31 12:01:37","0.7372","-0.05","-37.60","2018-01-31 08:57:00","-8","0.7420","348.00"
"2018-01-17 08:59:10","SHORT","8","GBP/JPY","GBP/JPY","153.9660","8","2018-01-26 10:23:16","153.9345","-2.23","-1562.36","2018-01-25 09:31:00","-8","156.0890","23.00"
"2018-01-22 08:40:56","SHORT","10","AUD/CAD","AUD/CAD","0.9992","10","2018-01-22 22:49:27","0.9957","-0.04","-29.71","2018-01-22 08:44:00","-10","0.9996","278.00"
"2018-01-18 14:06:03","SHORT","10","NZD/USD","NZD/USD","0.7303","10","2018-01-19 08:11:16","0.7280","-0.27","-203.00","2018-01-19 03:49:00","-10","0.7323","233.00"
"2018-01-09 09:27:32","SHORT","9","EUR/CHF","EUR/CHF","1.1729","9","2018-01-19 03:28:37","1.1721","-1.28","-981.40","2018-01-15 11:01:00","-9","1.1833","80.00"
"2017-12-20 16:14:59","SHORT","11","CAD/JPY","CAD/JPY","88.9784","11","2018-01-10 14:19:59","88.6600","-3.53","-2568.84","2018-01-05 09:07:00","-11","91.5810","314.00"
"2018-01-09 17:27:32","SHORT","8","NZD/JPY","NZD/JPY","80.5900","8","2018-01-10 09:51:47","80.1990","-0.06","-48.81","2018-01-09 17:44:00","-8","80.6580","281.00"
"2017-12-28 10:24:16","SHORT","9","EUR/JPY","EUR/JPY","134.9953","9","2018-01-09 08:12:59","134.2850","-1.79","-1314.19","2018-01-05 08:34:00","-9","136.6390","568.00"
"2017-12-18 08:59:04","SHORT","12","AUD/NZD","AUD/NZD","1.0955","12","2018-01-07 22:29:25","1.0938","-1.09","-839.55","2018-01-03 09:51:00","-12","1.1053","148.00"
"2017-12-12 09:38:32","SHORT","9","AUD/CAD","AUD/CAD","0.9767","9","2018-01-05 08:34:28","0.9747","-0.95","-758.21","2017-12-19 09:20:00","-6","0.9882","143.00"
"2017-12-21 08:27:37","SHORT","6","USD/CHF","USD/CHF","0.9892","6","2017-12-27 13:01:24","0.9872","-0.18","-142.96","2017-12-26 05:25:00","-6","0.9915","122.00"
"2017-11-08 16:22:08","SHORT","15","EUR/AUD","EUR/AUD","1.5334","15","2017-12-22 10:25:56","1.5336","-6.53","-4289.35","2017-12-01 00:54:00","-9","1.5771","-19.00"
"2017-12-19 16:50:01","SHORT","4","GBP/CAD","GBP/CAD","1.7237","4","2017-12-20 15:16:13","1.7188","-0.08","-60.50","2017-12-20 10:58:00","-4","1.7257","153.00"
"2017-12-15 10:41:45","SHORT","6","USD/CHF","USD/CHF","0.9916","6","2017-12-15 16:34:37","0.9897","-0.14","-114.00","2017-12-15 10:57:00","-6","0.9935","116.00"
"2017-12-13 21:11:17","SHORT","6","AUD/USD","AUD/USD","0.7672","6","2017-12-15 11:00:53","0.7648","-0.17","-136.20","2017-12-15 03:44:00","-6","0.7695","142.00"
"2017-11-15 12:13:30","SHORT","15","GBP/AUD","GBP/AUD","1.7491","15","2017-12-15 02:21:28","1.7492","-8.44","-5832.76","2017-12-08 00:26:00","-15","1.7997","-18.00"
"2017-12-14 11:38:31","SHORT","6","AUD/NZD","AUD/NZD","1.0973","6","2017-12-14 22:32:11","1.0943","-0.06","-50.45","2017-12-14 16:16:00","-6","1.0985","125.00"
"2017-12-06 14:14:02","SHORT","6","GBP/CAD","GBP/CAD","1.7146","6","2017-12-14 13:12:15","1.7123","-0.93","-641.78","2017-12-08 01:37:00","-3","1.7381","108.00"
"2017-12-13 11:22:12","SHORT","6","NZD/CAD","NZD/CAD","0.8993","6","2017-12-13 21:49:06","0.8973","-0.12","-90.84","2017-12-13 14:17:00","-6","0.9012","92.00"
"2017-12-06 09:18:57","SHORT","5","USD/CHF","USD/CHF","0.9896","5","2017-12-13 14:05:47","0.9868","-0.60","-414.99","2017-12-08 06:13:00","-5","0.9978","139.00"
"2017-07-31 08:49:47","SHORT","19","AUD/NZD","AUD/NZD","1.0860","19","2017-12-13 09:34:03","1.0879","-8.19","-5168.83","2017-10-24 10:48:00","-13","1.1279","-254.00"
"2017-12-08 15:19:57","SHORT","6","USD/CAD","USD/CAD","1.2872","6","2017-12-13 08:37:35","1.2825","-0.13","-96.24","2017-12-12 12:15:00","-6","1.2893","220.00"
"2017-12-05 10:48:54","SHORT","6","GBP/CAD","GBP/CAD","1.7067","6","2017-12-06 08:13:24","1.6942","-0.04","-25.82","2017-12-05 11:54:00","-3","1.7081","594.00"
"2017-11-23 11:25:55","SHORT","8","EUR/USD","EUR/USD","1.1870","8","2017-12-04 08:59:36","1.1847","-0.79","-576.00","2017-11-27 08:57:00","-5","1.1961","191.00"
"2017-11-22 08:48:10","SHORT","8","GBP/CAD","GBP/CAD","1.7097","8","2017-12-01 14:59:26","1.7104","-3.52","-2322.86","2017-11-30 19:58:00","-8","1.7466","-44.00"
"2017-11-30 08:40:46","SHORT","5","USD/CHF","USD/CHF","0.9869","5","2017-11-30 10:04:08","0.9831","-0.02","-14.75","2017-11-30 08:43:00","-5","0.9872","197.00"
"2017-11-24 11:51:14","SHORT","5","CAD/JPY","CAD/JPY","87.8080","5","2017-11-27 12:08:18","87.0940","-0.06","-42.82","2017-11-24 13:21:00","-5","87.9030","322.00"
"2017-11-20 08:25:04","SHORT","8","GBP/CAD","GBP/CAD","1.6930","8","2017-11-22 08:26:36","1.6868","-0.41","-297.70","2017-11-21 03:34:00","-5","1.7010","393.00"
"2017-11-20 17:29:43","SHORT","5","USD/CAD","USD/CAD","1.2813","5","2017-11-21 09:35:50","1.2782","-0.13","-91.67","2017-11-21 04:04:00","-5","1.2837","122.00"
"2017-11-17 12:08:45","SHORT","5","GBP/CAD","GBP/CAD","1.6891","5","2017-11-17 15:08:39","1.6845","-0.01","-6.27","2017-11-17 12:10:00","-5","1.6892","181.00"
"2017-11-17 08:38:59","SHORT","5","EUR/CHF","EUR/CHF","1.1691","5","2017-11-17 11:48:35","1.1664","-0.05","-33.40","2017-11-17 09:01:00","-5","1.1698","135.00"
"2017-11-16 15:05:23","SHORT","5","AUD/CHF","AUD/CHF","0.7541","5","2017-11-17 08:17:51","0.7485","-0.05","-33.27","2017-11-16 15:27:00","-5","0.7547","279.00"
"2017-06-06 12:00:28","SHORT","14","AUD/USD","AUD/USD","0.7543","14","2017-11-17 08:17:27","0.7547","-7.74","-4772.92","2017-10-19 11:52:00","-14","0.7884","-55.00"
"2017-11-16 13:58:23","SHORT","6","USD/CHF","USD/CHF","0.9933","6","2017-11-16 22:07:10","0.9911","-0.10","-74.47","2017-11-16 15:35:00","-6","0.9946","134.00"
"2017-11-15 13:03:37","SHORT","7","USD/CAD","USD/CAD","1.2776","7","2017-11-16 08:48:44","1.2749","-0.05","-38.44","2017-11-16 02:23:00","-7","1.2784","152.00"
"2017-11-15 09:08:34","SHORT","9","EUR/USD","EUR/USD","1.1826","9","2017-11-15 11:10:20","1.1795","-0.03","-22.05","2017-11-15 09:41:00","-9","1.1829","283.00"
"2017-11-13 12:40:18","SHORT","6","USD/JPY","USD/JPY","113.5825","6","2017-11-14 21:05:42","113.1010","-0.25","-174.66","2017-11-14 03:30:00","-6","113.9120","255.00"
"2017-10-24 08:57:14","SHORT","9","USD/CHF","USD/CHF","0.9901","9","2017-11-14 13:08:36","0.9889","-1.48","-1008.68","2017-10-27 07:58:00","-6","1.0039","114.00"
"2017-11-10 11:01:59","SHORT","5","GBP/CAD","GBP/CAD","1.6751","5","2017-11-12 18:38:36","1.6681","-0.09","-62.45","2017-11-10 11:11:00","-5","1.6767","278.00"
"2017-11-09 09:01:44","SHORT","5","GBP/CAD","GBP/CAD","1.6671","5","2017-11-09 10:44:24","1.6644","-0.03","-22.45","2017-11-09 09:48:00","-5","1.6677","107.00"
"2017-11-07 15:25:47","SHORT","8","GBP/CAD","GBP/CAD","1.6824","8","2017-11-08 08:19:48","1.6688","-0.03","-20.73","2017-11-07 16:47:00","-8","1.6827","854.00"
"2017-11-06 15:26:20","SHORT","6","GBP/JPY","GBP/JPY","149.7830","6","2017-11-08 03:26:31","149.4900","-0.40","-286.41","2017-11-07 04:48:00","-6","150.3260","155.00"
"2017-11-03 11:20:58","SHORT","9","EUR/AUD","EUR/AUD","1.5182","9","2017-11-06 11:44:41","1.5115","-0.10","-67.67","2017-11-03 11:34:00","-7","1.5195","462.00"
"2017-10-20 08:34:57","SHORT","9","USD/CAD","USD/CAD","1.2741","9","2017-11-03 08:40:05","1.2740","-1.24","-842.23","2017-10-27 09:42:00","-3","1.2917","7.00"
"2017-10-31 12:56:09","SHORT","6","GBP/CHF","GBP/CHF","1.3232","6","2017-11-02 08:13:19","1.3116","-0.86","-584.02","2017-11-01 05:36:00","-6","1.3330","699.00"
"2017-10-31 10:15:16","SHORT","7","EUR/AUD","EUR/AUD","1.5211","7","2017-10-31 23:48:18","1.5171","-0.18","-124.25","2017-10-31 11:33:00","-7","1.5234","213.00"
"2017-10-30 08:52:18","SHORT","6","GBP/JPY","GBP/JPY","149.8110","6","2017-10-30 10:34:38","149.4770","-0.16","-107.85","2017-10-30 09:02:00","-6","150.0150","177.00"
"2017-10-27 09:32:45","SHORT","5","GBP/CHF","GBP/CHF","1.3116","5","2017-10-29 17:05:06","1.3116","-0.04","-30.58","2017-10-27 11:21:00","-5","1.3122","2.00"
"2017-10-25 08:53:33","SHORT","10","EUR/AUD","EUR/AUD","1.5296","10","2017-10-26 08:10:50","1.5255","-1.14","-742.16","2017-10-26 04:02:00","-10","1.5393","318.00"
