"Open Time E T","Side","Qty Open","Symbol","Description","Avg Price Open","Qty Closed","Closed Time E T","Avg Price Closed","D D As Pcnt","D D As Dlr","Drawdown Time E T","D D Quant","D D Worst Price","Trade P L","Equity"
"2018-03-08 11:27:36","SHORT",8,"USDCHF","USDCHF",0.949,8,"2018-03-12 14:58:32",0.9464,-0.37,-374,"2018-03-08 20:36:00",8,0.9534,215,102151
"2018-03-01 12:07:45","SHORT",10,"EURGBP","EURGBP",0.8884,10,"2018-03-09 09:36:32",0.8883,-1.12,-1137,"2018-03-07 05:51:00",10,0.8968,14,101936
"2018-02-27 10:45:08","SHORT",10,"USDCHF","USDCHF",0.9408,10,"2018-03-02 08:17:10",0.935,-0.86,-868,"2018-03-01 10:25:00",10,0.949,622,101922
"2018-03-01 10:27:23","SHORT",10,"NZDCHF","NZDCHF",0.6861,10,"2018-03-01 12:57:09",0.6844,-0.08,-80,"2018-03-01 10:59:00",10,0.6868,180,101300
"2018-01-12 09:17:41","SHORT",8,"EURUSD","EURUSD",1.2169,8,"2018-03-01 07:47:18",1.2168,-2.97,-2998,"2018-02-15 23:54:00",8,1.2556,9,101120
"2018-02-26 18:55:32","SHORT",10,"AUDNZD","AUDNZD",1.0768,10,"2018-02-28 16:45:26",1.0765,-0.42,-426,"2018-02-28 05:34:00",10,1.0827,22,101111
"2017-04-17 12:53:46","SHORT",26,"CHFJPY","CHFJPY",112.9629,26,"2018-02-28 11:13:10",112.972,-12.98,-13125,"2018-02-02 13:40:00",26,118.558,-22,101089
"2018-02-23 08:59:37","SHORT",6,"GBPAUD","GBPAUD",1.7879,6,"2018-02-23 16:06:04",1.7831,-0.14,-145,"2018-02-23 10:20:00",6,1.7912,224,101111
"2018-02-22 10:12:17","SHORT",8,"NZDCAD","NZDCAD",0.9342,8,"2018-02-22 21:23:07",0.929,-0.04,-36,"2018-02-22 10:21:00",8,0.9347,324,100887
"2018-02-21 09:00:51","SHORT",10,"USDCHF","USDCHF",0.9372,10,"2018-02-22 09:14:01",0.9349,-0.39,-392,"2018-02-22 02:15:00",10,0.9409,251,100563
"2018-02-21 12:53:27","SHORT",5,"GBPAUD","GBPAUD",1.7806,5,"2018-02-22 08:22:25",1.7765,-0.16,-159,"2018-02-21 20:53:00",5,1.7849,160,100312
"2018-02-09 08:30:02","SHORT",8,"AUDCAD","AUDCAD",0.9883,8,"2018-02-09 08:43:08",0.9851,-0.05,-48,"2018-02-09 08:32:00",8,0.9891,203,100152
"2018-02-08 08:18:50","SHORT",4,"GBPAUD","GBPAUD",1.7939,4,"2018-02-08 11:33:51",1.7895,-0.18,-179,"2018-02-08 10:50:00",4,1.8,135,99949
"2018-02-07 10:56:21","SHORT",10,"USDCHF","USDCHF",0.9448,10,"2018-02-08 08:19:13",0.9425,-0.23,-232,"2018-02-08 04:43:00",10,0.947,244,99814
"2017-12-27 21:21:11","SHORT",14,"AUDUSD","AUDUSD",0.7875,14,"2018-02-05 18:38:49",0.7875,-3.55,-3536,"2018-01-26 14:12:00",14,0.8136,-4,99570
"2017-06-12 15:06:57","SHORT",19,"CADCHF","CADCHF",0.7448,19,"2018-02-05 16:29:37",0.7452,-8.75,-8717,"2018-01-09 08:42:00",19,0.7913,-90,99574
"2018-01-31 08:42:34","SHORT",8,"NZDUSD","NZDUSD",0.7415,8,"2018-01-31 12:01:37",0.7372,-0.04,-37,"2018-01-31 08:57:00",8,0.742,348,99664
"2018-01-17 08:59:10","SHORT",8,"GBPJPY","GBPJPY",153.966,8,"2018-01-26 10:23:16",153.9345,-1.44,-1430,"2018-01-25 09:31:00",8,156.089,23,99316
"2018-01-22 08:40:56","SHORT",10,"AUDCAD","AUDCAD",0.9992,10,"2018-01-22 22:49:27",0.9957,-0.03,-28,"2018-01-22 08:44:00",10,0.9996,278,99293
"2018-01-18 14:06:03","SHORT",10,"NZDUSD","NZDUSD",0.7303,10,"2018-01-19 08:11:16",0.728,-0.2,-202,"2018-01-19 03:49:00",10,0.7324,233,99015
"2018-01-09 09:27:32","SHORT",9,"EURCHF","EURCHF",1.1729,9,"2018-01-19 03:28:37",1.172,-0.95,-938,"2018-01-15 11:01:00",9,1.1833,80,98782
"2017-12-20 16:14:59","SHORT",11,"CADJPY","CADJPY",88.9784,11,"2018-01-10 14:19:59",88.66,-2.48,-2437,"2018-01-05 09:07:00",11,91.581,314,98702
"2018-01-09 17:27:32","SHORT",8,"NZDJPY","NZDJPY",80.59,8,"2018-01-10 09:51:47",80.199,-0.05,-49,"2018-01-09 17:44:00",8,80.658,281,98388
"2017-12-28 10:24:16","SHORT",9,"EURJPY","EURJPY",134.9953,9,"2018-01-09 08:12:59",134.285,-1.31,-1283,"2018-01-05 08:34:00",9,136.639,568,98107
"2017-12-18 08:59:04","SHORT",12,"AUDNZD","AUDNZD",1.0955,12,"2018-01-07 22:29:25",1.0938,-0.83,-809,"2018-01-03 09:51:00",12,1.1053,148,97539
"2017-12-12 09:38:32","SHORT",9,"AUDCAD","AUDCAD",0.9767,9,"2018-01-05 08:34:28",0.9747,-0.55,-535,"2017-12-19 09:20:00",6,0.9882,143,97391
"2017-12-21 08:27:37","SHORT",6,"USDCHF","USDCHF",0.9892,6,"2017-12-27 13:01:24",0.9872,-0.15,-142,"2017-12-26 05:25:00",6,0.9915,122,97248
"2017-11-08 16:22:08","SHORT",15,"EURAUD","EURAUD",1.5334,15,"2017-12-22 10:25:56",1.5336,-3.04,-2956,"2017-12-01 00:54:00",9,1.5771,-19,97126
"2017-12-19 16:50:01","SHORT",4,"GBPCAD","GBPCAD",1.7238,4,"2017-12-20 15:16:13",1.7188,-0.06,-59,"2017-12-20 10:58:00",4,1.7257,153,97145
"2017-12-15 10:41:45","SHORT",6,"USDCHF","USDCHF",0.9916,6,"2017-12-15 16:34:37",0.9897,-0.12,-114,"2017-12-15 10:57:00",6,0.9934,116,96992
"2017-12-13 21:11:17","SHORT",6,"AUDUSD","AUDUSD",0.7672,6,"2017-12-15 11:00:53",0.7648,-0.14,-135,"2017-12-15 03:44:00",6,0.7695,142,96876
"2017-11-15 12:13:30","SHORT",15,"GBPAUD","GBPAUD",1.7491,15,"2017-12-15 02:21:28",1.7492,-5.73,-5543,"2017-12-08 00:26:00",15,1.7997,-18,96734
"2017-12-14 11:38:31","SHORT",6,"AUDNZD","AUDNZD",1.0973,6,"2017-12-14 22:32:11",1.0943,-0.05,-49,"2017-12-14 16:16:00",6,1.0985,125,96752
"2017-12-06 14:14:02","SHORT",6,"GBPCAD","GBPCAD",1.7146,6,"2017-12-14 13:12:15",1.7123,-0.55,-534,"2017-12-08 01:37:00",3,1.7381,108,96627
"2017-12-13 11:22:12","SHORT",6,"NZDCAD","NZDCAD",0.8993,6,"2017-12-13 21:49:06",0.8973,-0.1,-94,"2017-12-13 14:17:00",6,0.9012,92,96519
"2017-12-06 09:18:57","SHORT",5,"USDCHF","USDCHF",0.9896,5,"2017-12-13 14:05:47",0.9868,-0.43,-410,"2017-12-08 06:13:00",5,0.9978,139,96427
"2017-07-31 08:49:47","SHORT",19,"AUDNZD","AUDNZD",1.086,19,"2017-12-13 09:34:03",1.0879,-3.78,-3647,"2017-10-24 10:48:00",13,1.1279,-254,96288
"2017-12-08 15:19:57","SHORT",6,"USDCAD","USDCAD",1.2872,6,"2017-12-13 08:37:35",1.2825,-0.1,-96,"2017-12-12 12:15:00",6,1.2893,220,96542
"2017-12-05 10:48:54","SHORT",6,"GBPCAD","GBPCAD",1.7068,6,"2017-12-06 08:13:24",1.6942,-0.03,-31,"2017-12-05 11:54:00",3,1.7081,594,96322
"2017-11-23 11:25:55","SHORT",8,"EURUSD","EURUSD",1.187,8,"2017-12-04 08:59:36",1.1847,-0.47,-450,"2017-11-27 08:57:00",5,1.1961,191,95728
"2017-11-22 08:48:10","SHORT",8,"GBPCAD","GBPCAD",1.7097,8,"2017-12-01 14:59:26",1.7104,-2.32,-2219,"2017-11-30 19:58:00",8,1.7466,-44,95537
"2017-11-30 08:40:46","SHORT",5,"USDCHF","USDCHF",0.9869,5,"2017-11-30 10:04:08",0.9831,-0.02,-15,"2017-11-30 08:43:00",5,0.9872,197,95581
"2017-11-24 11:51:14","SHORT",5,"CADJPY","CADJPY",87.808,5,"2017-11-27 12:08:18",87.094,-0.04,-42,"2017-11-24 13:21:00",5,87.903,322,95384
"2017-11-20 08:25:04","SHORT",8,"GBPCAD","GBPCAD",1.693,8,"2017-11-22 08:26:36",1.6868,-0.32,-307,"2017-11-21 03:34:00",5,1.701,393,95062
"2017-11-20 17:29:43","SHORT",5,"USDCAD","USDCAD",1.2813,5,"2017-11-21 09:35:50",1.2782,-0.1,-91,"2017-11-21 04:04:00",5,1.2837,122,94669
"2017-11-17 12:08:45","SHORT",5,"GBPCAD","GBPCAD",1.6891,5,"2017-11-17 15:08:39",1.6845,-0.01,-6,"2017-11-17 12:10:00",5,1.6892,181,94547
"2017-11-17 08:38:59","SHORT",5,"EURCHF","EURCHF",1.1691,5,"2017-11-17 11:48:35",1.1664,-0.04,-33,"2017-11-17 09:01:00",5,1.1698,135,94366
"2017-11-16 15:05:23","SHORT",5,"AUDCHF","AUDCHF",0.7541,5,"2017-11-17 08:17:51",0.7485,-0.04,-33,"2017-11-16 15:27:00",5,0.7547,279,94231
"2017-06-06 12:00:28","SHORT",14,"AUDUSD","AUDUSD",0.7543,14,"2017-11-17 08:17:27",0.7547,-4.86,-4569,"2017-10-19 11:52:00",14,0.7884,-55,93952
"2017-11-16 13:58:23","SHORT",6,"USDCHF","USDCHF",0.9933,6,"2017-11-16 22:07:10",0.9911,-0.08,-74,"2017-11-16 15:35:00",6,0.9946,134,94007
"2017-11-15 13:03:37","SHORT",7,"USDCAD","USDCAD",1.2776,7,"2017-11-16 08:48:44",1.2749,-0.04,-38,"2017-11-16 02:23:00",7,1.2784,152,93873
"2017-11-15 09:08:34","SHORT",9,"EURUSD","EURUSD",1.1826,9,"2017-11-15 11:10:20",1.1795,-0.02,-22,"2017-11-15 09:41:00",9,1.1829,283,93721
"2017-11-13 12:40:18","SHORT",6,"USDJPY","USDJPY",113.5825,6,"2017-11-14 21:05:42",113.101,-0.19,-174,"2017-11-14 03:30:00",6,113.912,255,93438
"2017-10-24 08:57:14","SHORT",9,"USDCHF","USDCHF",0.9902,9,"2017-11-14 13:08:36",0.9889,-0.88,-822,"2017-10-27 07:58:00",6,1.0039,114,93183
"2017-11-10 11:01:59","SHORT",5,"GBPCAD","GBPCAD",1.6751,5,"2017-11-12 18:38:36",1.6681,-0.07,-62,"2017-11-10 11:11:00",5,1.6767,278,93069
"2017-11-09 09:01:44","SHORT",5,"GBPCAD","GBPCAD",1.6671,5,"2017-11-09 10:44:24",1.6644,-0.02,-22,"2017-11-09 09:48:00",5,1.6677,107,92791
"2017-11-07 15:25:47","SHORT",8,"GBPCAD","GBPCAD",1.6824,8,"2017-11-08 08:19:48",1.6688,-0.02,-21,"2017-11-07 16:47:00",8,1.6827,854,92684
"2017-11-06 15:26:20","SHORT",6,"GBPJPY","GBPJPY",149.783,6,"2017-11-08 03:26:31",149.49,-0.31,-285,"2017-11-07 04:48:00",6,150.326,155,91830
"2017-11-03 11:20:58","SHORT",9,"EURAUD","EURAUD",1.5182,9,"2017-11-06 11:44:41",1.5115,-0.08,-73,"2017-11-03 11:34:00",7,1.5195,462,91675
"2017-10-20 08:34:57","SHORT",9,"USDCAD","USDCAD",1.2741,9,"2017-11-03 08:40:05",1.274,-0.45,-409,"2017-10-27 09:42:00",3,1.2917,7,91213
"2017-10-31 12:56:09","SHORT",6,"GBPCHF","GBPCHF",1.3232,6,"2017-11-02 08:13:19",1.3116,-0.64,-576,"2017-11-01 05:36:00",6,1.333,699,91206
"2017-10-31 10:15:16","SHORT",7,"EURAUD","EURAUD",1.5211,7,"2017-10-31 23:48:18",1.5171,-0.14,-126,"2017-10-31 11:33:00",7,1.5234,213,90507
"2017-10-30 08:52:18","SHORT",6,"GBPJPY","GBPJPY",149.811,6,"2017-10-30 10:34:38",149.477,-0.12,-107,"2017-10-30 09:02:00",6,150.015,177,90294
"2017-10-27 09:32:45","SHORT",5,"GBPCHF","GBPCHF",1.3116,5,"2017-10-29 17:05:06",1.3116,-0.03,-31,"2017-10-27 11:21:00",5,1.3122,2,90117
"2017-10-25 08:53:33","SHORT",10,"EURAUD","EURAUD",1.5296,10,"2017-10-26 08:10:50",1.5255,-0.82,-738,"2017-10-26 04:02:00",10,1.5393,318,90115
"2017-10-12 09:03:17","SHORT",12,"AUDCHF","AUDCHF",0.764,12,"2017-10-25 10:16:25",0.7633,-0.87,-780,"2017-10-23 07:21:00",10,0.7721,86,89797
"2017-10-23 10:17:03","SHORT",3,"GBPAUD","GBPAUD",1.6899,3,"2017-10-24 11:26:33",1.6875,-0.17,-153,"2017-10-24 05:12:00",3,1.6964,56,89711
"2017-10-17 11:18:09","SHORT",10,"EURGBP","EURGBP",0.8943,10,"2017-10-20 10:24:26",0.8941,-1.17,-1045,"2017-10-20 01:24:00",10,0.9022,19,89655
"2017-10-19 09:07:41","SHORT",6,"EURUSD","EURUSD",1.1828,6,"2017-10-20 08:51:23",1.1807,-0.2,-180,"2017-10-19 10:45:00",6,1.1858,128,89636
"2017-10-18 10:52:13","SHORT",7,"USDJPY","USDJPY",112.936,7,"2017-10-19 08:26:03",112.333,-0.15,-131,"2017-10-19 02:31:00",7,113.147,376,89508
"2017-10-16 15:27:00","SHORT",7,"AUDJPY","AUDJPY",88.026,7,"2017-10-17 10:37:48",87.918,-0.09,-84,"2017-10-17 04:28:00",7,88.168,67,89132
"2017-10-12 14:52:41","SHORT",7,"GBPCHF","GBPCHF",1.294,7,"2017-10-16 11:27:51",1.2922,-0.46,-405,"2017-10-13 04:23:00",7,1.2997,131,89065
"2017-10-13 08:19:16","SHORT",7,"USDCHF","USDCHF",0.9763,7,"2017-10-13 08:30:48",0.9745,-0.04,-34,"2017-10-13 08:27:00",7,0.9768,132,88934
"2017-10-12 09:31:08","SHORT",7,"USDCAD","USDCAD",1.248,7,"2017-10-12 14:19:48",1.2459,-0.07,-60,"2017-10-12 10:10:00",7,1.249,117,88802
"2017-10-11 13:44:02","SHORT",6,"GBPCHF","GBPCHF",1.2864,6,"2017-10-12 08:15:10",1.2804,-0.27,-236,"2017-10-12 05:32:00",6,1.2903,371,88685
"2017-10-04 13:00:22","SHORT",7,"USDCHF","USDCHF",0.9752,7,"2017-10-11 08:58:41",0.9731,-0.68,-603,"2017-10-06 08:54:00",7,0.9836,151,88314
"2017-10-10 15:20:24","SHORT",6,"GBPAUD","GBPAUD",1.6962,6,"2017-10-11 05:25:39",1.6932,-0.11,-96,"2017-10-10 17:13:00",6,1.6983,142,88163
"2017-10-09 08:29:08","SHORT",7,"EURAUD","EURAUD",1.5143,7,"2017-10-09 11:59:07",1.5126,-0.04,-36,"2017-10-09 08:45:00",7,1.5149,88,88021
"2017-10-06 10:33:36","SHORT",7,"CADJPY","CADJPY",90.13,7,"2017-10-06 11:15:34",89.876,-0.03,-30,"2017-10-06 10:35:00",7,90.181,158,87933
"2017-09-07 08:08:25","SHORT",8,"GBPUSD","GBPUSD",1.3145,8,"2017-10-05 08:46:09",1.3144,-4.49,-3945,"2017-09-20 14:01:00",8,1.3657,12,87775
"2017-10-03 09:12:40","SHORT",8,"EURGBP","EURGBP",0.8875,8,"2017-10-04 10:24:53",0.8856,-0.06,-54,"2017-10-03 12:03:00",8,0.888,204,87763
"2017-10-02 10:03:15","SHORT",12,"NZDCHF","NZDCHF",0.6995,12,"2017-10-03 08:41:22",0.6988,-0.51,-446,"2017-10-02 22:41:00",12,0.7031,80,87559
"2017-09-29 08:45:40","SHORT",4,"EURAUD","EURAUD",1.5076,4,"2017-10-02 05:15:15",1.5033,-0.05,-40,"2017-09-29 09:51:00",4,1.5088,132,87479
"2017-09-26 13:04:36","SHORT",4,"USDCHF","USDCHF",0.9708,4,"2017-09-29 10:52:23",0.9673,-0.29,-254,"2017-09-27 08:53:00",4,0.977,146,87347
"2017-09-26 12:36:52","SHORT",9,"CADJPY","CADJPY",90.9211,9,"2017-09-27 11:53:22",90.7855,-0.31,-274,"2017-09-27 09:31:00",6,91.467,108,87201
"2017-08-23 09:03:23","SHORT",7,"EURUSD","EURUSD",1.1803,7,"2017-09-26 08:22:15",1.1783,-2.27,-1976,"2017-09-08 01:30:00",7,1.2092,135,87093
"2017-09-18 16:42:35","SHORT",4,"EURGBP","EURGBP",0.8855,4,"2017-09-20 13:54:30",0.8835,-0.27,-230,"2017-09-19 04:32:00",4,0.8899,112,86958
"2017-08-17 11:41:53","SHORT",8,"EURGBP","EURGBP",0.9132,8,"2017-09-06 10:10:57",0.9133,-2.03,-1763,"2017-08-29 04:58:00",8,0.9306,-6,86846
"2017-08-21 08:37:24","SHORT",4,"EURUSD","EURUSD",1.1773,4,"2017-08-22 14:31:13",1.1751,-0.25,-219,"2017-08-21 13:02:00",4,1.1828,89,86852
"2017-08-18 08:33:23","SHORT",5,"NZDUSD","NZDUSD",0.7321,5,"2017-08-22 08:30:13",0.7285,-0.09,-80,"2017-08-21 10:16:00",5,0.7337,183,86763
"2017-08-17 18:05:45","SHORT",5,"GBPAUD","GBPAUD",1.6318,5,"2017-08-18 08:02:13",1.6266,-0.13,-116,"2017-08-17 19:54:00",5,1.6349,205,86580
"2017-08-16 09:01:33","SHORT",4,"NZDJPY","NZDJPY",80.4455,4,"2017-08-17 10:02:53",80.2398,-0.07,-57,"2017-08-16 15:41:00",4,80.601,75,86375
"2017-07-27 08:31:38","SHORT",12,"EURCHF","EURCHF",1.1332,12,"2017-08-17 03:59:53",1.1331,-1.2,-1039,"2017-08-04 09:08:00",5,1.1538,12,86300
"2017-08-07 12:09:36","SHORT",5,"EURGBP","EURGBP",0.9051,5,"2017-08-09 09:18:07",0.9011,-0.28,-238,"2017-08-08 10:03:00",5,0.9088,256,86288
"2017-07-20 13:02:27","SHORT",7,"NZDUSD","NZDUSD",0.7409,7,"2017-08-07 08:45:35",0.7356,-1.19,-1018,"2017-07-26 23:39:00",7,0.7558,370,86032
"2017-08-04 13:35:05","SHORT",7,"NZDCAD","NZDCAD",0.9378,7,"2017-08-06 20:15:17",0.9362,-0.06,-53,"2017-08-04 16:22:00",7,0.9388,84,85662
"2017-08-01 12:37:04","SHORT",5,"GBPCAD","GBPCAD",1.6555,5,"2017-08-03 08:32:20",1.654,-0.73,-623,"2017-08-03 04:40:00",5,1.6724,61,85578
"2017-07-31 13:00:58","SHORT",4,"GBPAUD","GBPAUD",1.6525,4,"2017-07-31 16:02:21",1.6497,0,-4,"2017-07-31 13:02:00",4,1.6527,91,85517
"2017-07-28 08:46:36","SHORT",5,"EURJPY","EURJPY",130.326,5,"2017-07-28 14:46:26",130.1273,-0.02,-18,"2017-07-28 11:04:00",5,130.366,90,85426
"2017-07-26 08:10:34","SHORT",4,"GBPJPY","GBPJPY",145.8361,4,"2017-07-26 15:01:37",145.7793,-0.23,-195,"2017-07-26 11:42:00",4,146.415,20,85336
"2017-07-25 08:16:04","SHORT",7,"AUDNZD","AUDNZD",1.0695,7,"2017-07-25 20:57:31",1.067,-0.11,-91,"2017-07-25 11:45:00",7,1.0714,127,85316
"2017-07-25 09:57:18","SHORT",5,"EURUSD","EURUSD",1.1697,5,"2017-07-25 10:49:56",1.1667,-0.01,-10,"2017-07-25 10:00:00",5,1.1699,153,85189
"2017-07-21 12:31:07","SHORT",5,"EURGBP","EURGBP",0.8985,5,"2017-07-21 16:27:18",0.8976,-0.07,-59,"2017-07-21 13:26:00",5,0.8995,58,85036
"2017-06-15 08:53:11","SHORT",9,"USDJPY","USDJPY",111.1026,9,"2017-07-21 10:57:01",111.1393,-3.14,-2667,"2017-07-11 11:00:00",9,114.495,-30,84978
"2017-07-20 09:27:23","SHORT",5,"EURCHF","EURCHF",1.1055,5,"2017-07-21 09:29:36",1.1032,-0.2,-171,"2017-07-21 02:53:00",5,1.1088,122,85008
"2017-07-17 22:47:06","SHORT",10,"AUDNZD","AUDNZD",1.0778,10,"2017-07-20 11:17:18",1.0762,-0.55,-464,"2017-07-19 21:41:00",10,1.0846,117,84886
"2017-07-06 08:15:14","SHORT",5,"EURJPY","EURJPY",128.9884,5,"2017-07-19 09:59:20",128.6533,-0.9,-765,"2017-07-11 10:57:00",5,130.767,150,84769
"2017-03-21 08:29:50","SHORT",10,"GBPAUD","GBPAUD",1.6384,10,"2017-07-19 09:56:01",1.6397,-5.54,-4691,"2017-06-01 10:50:00",6,1.7492,-103,84619
"2017-04-25 08:17:01","SHORT",10,"EURAUD","EURAUD",1.4554,10,"2017-07-18 20:43:47",1.4555,-4.11,-3480,"2017-05-31 22:44:00",7,1.5227,-10,84722
"2017-07-17 09:37:20","SHORT",5,"AUDNZD","AUDNZD",1.067,5,"2017-07-17 17:47:53",1.0648,-0.02,-17,"2017-07-17 11:49:00",5,1.0675,81,84732
"2017-07-03 16:16:54","SHORT",5,"EURJPY","EURJPY",128.8972,5,"2017-07-05 22:02:54",128.1748,-0.1,-81,"2017-07-05 03:46:00",5,129.083,319,84651
"2017-06-29 13:49:44","SHORT",5,"AUDNZD","AUDNZD",1.0525,5,"2017-06-30 08:16:24",1.0475,-0.04,-31,"2017-06-29 14:50:00",5,1.0534,184,84332
"2017-05-26 09:23:13","SHORT",9,"NZDCAD","NZDCAD",0.9517,9,"2017-06-28 14:07:50",0.9512,-1.91,-1604,"2017-06-09 03:50:00",9,0.9758,32,84148
"2017-02-24 13:05:22","SHORT",6,"USDCAD","USDCAD",1.31,6,"2017-06-28 07:29:27",1.3078,-2.36,-1982,"2017-06-02 05:18:00",6,1.3547,97,84116
"2017-06-21 11:29:27","SHORT",5,"NZDJPY","NZDJPY",80.551,5,"2017-06-21 12:42:51",80.3214,-0.01,-8,"2017-06-21 11:33:00",5,80.569,103,84019
"2017-06-07 09:47:43","SHORT",8,"NZDUSD","NZDUSD",0.7215,8,"2017-06-21 12:05:01",0.7214,-0.61,-511,"2017-06-14 10:50:00",5,0.7319,11,83916
"2017-06-14 08:32:03","SHORT",5,"NZDJPY","NZDJPY",79.8743,5,"2017-06-14 15:01:11",79.5466,0,0,"2000-01-01 00:00:00",0,0,149,83905
"2017-06-14 10:03:28","SHORT",5,"EURUSD","EURUSD",1.1278,5,"2017-06-14 14:17:47",1.1249,-0.1,-87,"2017-06-14 10:13:00",5,1.1296,145,83756
"2017-06-09 10:24:50","SHORT",3,"USDJPY","USDJPY",110.6885,3,"2017-06-09 14:51:15",110.1983,-0.03,-22,"2017-06-09 10:31:00",3,110.768,134,83611
"2017-05-31 09:16:41","SHORT",10,"GBPCAD","GBPCAD",1.7377,10,"2017-06-08 17:39:39",1.7233,-1.34,-1107,"2017-06-08 04:03:00",10,1.7534,1067,83477
"2017-06-05 11:21:55","SHORT",5,"NZDJPY","NZDJPY",78.8564,5,"2017-06-06 08:34:02",78.5153,-0.04,-34,"2017-06-05 12:06:00",5,78.934,156,82410
"2017-05-26 09:28:58","SHORT",7,"EURGBP","EURGBP",0.8712,7,"2017-06-05 10:00:00",0.8696,-0.61,-498,"2017-06-02 10:03:00",7,0.8768,143,82254
"2017-05-19 10:40:07","SHORT",8,"EURUSD","EURUSD",1.1202,8,"2017-05-26 09:06:30",1.1175,-0.4,-330,"2017-05-23 03:35:00",5,1.1268,216,82111
"2017-04-11 11:47:53","SHORT",5,"GBPCHF","GBPCHF",1.2568,5,"2017-05-25 10:01:08",1.2582,-2.89,-2366,"2017-05-10 02:27:00",5,1.3069,-72,81895
"2017-05-22 11:26:52","SHORT",5,"AUDCAD","AUDCAD",1.0094,5,"2017-05-24 10:14:44",1.0051,-0.13,-105,"2017-05-23 04:32:00",5,1.0122,160,81967
"2017-05-18 14:54:56","SHORT",5,"USDJPY","USDJPY",111.474,5,"2017-05-19 09:10:51",111.1062,-0.13,-102,"2017-05-19 04:47:00",5,111.702,165,81807
"2017-05-17 13:50:17","SHORT",5,"NZDCAD","NZDCAD",0.9442,5,"2017-05-18 10:13:33",0.9411,-0.11,-93,"2017-05-18 05:06:00",5,0.9468,117,81642
"2017-05-11 08:11:05","SHORT",8,"AUDNZD","AUDNZD",1.0768,8,"2017-05-17 07:35:16",1.0746,-0.18,-150,"2017-05-12 04:24:00",6,1.0805,121,81525
"2017-05-16 09:45:12","SHORT",5,"AUDUSD","AUDUSD",0.7434,5,"2017-05-16 20:07:35",0.7421,-0.03,-21,"2017-05-16 09:48:00",5,0.7438,62,81404
"2017-05-16 08:12:58","SHORT",5,"USDJPY","USDJPY",113.6606,5,"2017-05-16 08:59:53",113.4353,-0.01,-10,"2017-05-16 08:22:00",5,113.684,99,81342
"2017-05-15 17:06:11","SHORT",5,"USDJPY","USDJPY",113.7046,5,"2017-05-15 23:38:14",113.4612,-0.04,-30,"2017-05-15 20:32:00",5,113.772,107,81243
"2017-05-08 16:00:12","SHORT",8,"USDCHF","USDCHF",1.0023,8,"2017-05-12 11:31:37",1.0012,-0.47,-382,"2017-05-11 08:38:00",5,1.01,89,81136
"2017-05-08 08:11:55","SHORT",9,"NZDCHF","NZDCHF",0.6905,9,"2017-05-10 19:08:15",0.6888,-1.18,-951,"2017-05-10 11:55:00",9,0.7012,155,81047
"2017-02-08 15:31:34","SHORT",9,"AUDNZD","AUDNZD",1.0686,9,"2017-05-08 08:07:53",1.0681,-1.9,-1540,"2017-05-01 04:15:00",9,1.0935,30,80892
"2017-05-05 10:05:31","SHORT",5,"EURJPY","EURJPY",123.646,5,"2017-05-08 05:48:28",123.018,-0.43,-346,"2017-05-07 17:03:00",5,124.459,279,80862
"2017-05-04 14:53:15","SHORT",5,"EURGBP","EURGBP",0.8496,5,"2017-05-05 08:08:43",0.847,-0.1,-81,"2017-05-05 00:17:00",5,0.8509,168,80583
"2017-05-03 09:09:28","SHORT",8,"USDJPY","USDJPY",112.5228,8,"2017-05-04 15:47:49",112.3658,-0.29,-233,"2017-05-04 08:47:00",5,113.049,112,80415
"2017-04-28 11:15:03","SHORT",10,"AUDCAD","AUDCAD",1.0262,10,"2017-05-03 08:30:23",1.0252,-0.76,-610,"2017-05-02 20:11:00",10,1.0346,69,80303
"2017-05-01 09:50:24","SHORT",7,"NZDCHF","NZDCHF",0.6866,7,"2017-05-03 08:10:33",0.6858,-0.38,-301,"2017-05-02 18:59:00",7,0.6909,57,80234
"2017-04-28 10:30:57","SHORT",6,"USDCHF","USDCHF",0.9934,6,"2017-05-02 11:56:06",0.9915,-0.24,-189,"2017-05-01 16:24:00",6,0.9965,113,80177
"2017-04-28 08:53:11","SHORT",6,"USDJPY","USDJPY",111.6753,6,"2017-04-28 10:30:00",111.4453,0,0,"2000-01-01 00:00:00",0,0,124,80064
"2017-04-25 15:30:15","SHORT",5,"EURJPY","EURJPY",121.448,5,"2017-04-27 09:07:56",120.9802,-0.29,-230,"2017-04-26 01:25:00",5,121.977,210,79940
"2017-04-26 09:19:21","SHORT",6,"USDCHF","USDCHF",0.9955,6,"2017-04-26 14:05:52",0.9933,-0.11,-84,"2017-04-26 13:47:00",6,0.9969,133,79730
"2017-04-19 18:01:52","SHORT",7,"NZDCAD","NZDCAD",0.9438,7,"2017-04-25 15:31:06",0.9424,-0.45,-354,"2017-04-24 21:26:00",7,0.9507,69,79597
"2017-03-28 14:15:04","SHORT",7,"USDCHF","USDCHF",0.9927,7,"2017-04-25 12:56:22",0.9925,-1.57,-1250,"2017-04-10 07:34:00",7,1.0108,18,79528
"2017-04-12 21:12:51","SHORT",7,"NZDUSD","NZDUSD",0.6991,7,"2017-04-25 08:09:20",0.6966,-0.54,-430,"2017-04-18 21:15:00",7,0.7053,170,79510
